geoid,school_id,school,sat_g11,transit_min_median
17031191302,610391,LINDBLOM HS,1046.0,91.5
17031200100,609693,WESTINGHOUSE HS,1005.0,48.8
17031200100,609720,LANE TECH HS,1256.0,39.4
17031200100,609749,NORTHSIDE PREP HS,1303.0,45.2
17031200100,609678,JONES HS,1276.0,56.7
17031200100,609694,HANCOCK HS,1078.0,75.0
17031200100,609680,PAYTON HS,1334.0,59.0
17031200100,610547,SOUTH SHORE INTL HS,901.0,78.0
17031200100,609755,YOUNG HS,1297.0,57.5
17031200100,609726,BROOKS HS,1111.0,100.9
17031200100,609751,KING HS,939.0,83.5
17031200100,610391,LINDBLOM HS,1046.0,95.0
17031200200,609693,WESTINGHOUSE HS,1005.0,42.9
17031200200,609720,LANE TECH HS,1256.0,41.8
17031200200,609678,JONES HS,1276.0,59.5
17031200200,609680,PAYTON HS,1334.0,62.3
17031200200,609749,NORTHSIDE PREP HS,1303.0,54.7
17031200200,609694,HANCOCK HS,1078.0,68.8
17031200200,609755,YOUNG HS,1297.0,59.7
17031200200,610547,SOUTH SHORE INTL HS,901.0,81.2
17031200200,609726,BROOKS HS,1111.0,107.9
17031200200,610391,LINDBLOM HS,1046.0,94.7
17031200200,609751,KING HS,939.0,88.0
17031200300,609693,WESTINGHOUSE HS,1005.0,36.7
17031200300,609678,JONES HS,1276.0,56.9
17031200300,609680,PAYTON HS,1334.0,57.3
17031200300,609720,LANE TECH HS,1256.0,37.0
17031200300,609749,NORTHSIDE PREP HS,1303.0,50.7
17031200300,609694,HANCOCK HS,1078.0,66.2
17031200300,609755,YOUNG HS,1297.0,57.0
17031200300,610547,SOUTH SHORE INTL HS,901.0,76.9
17031200300,609726,BROOKS HS,1111.0,103.5
17031200300,610391,LINDBLOM HS,1046.0,89.7
17031200300,609751,KING HS,939.0,86.2
17031200401,609693,WESTINGHOUSE HS,1005.0,38.4
17031200401,609680,PAYTON HS,1334.0,64.4
17031200401,609720,LANE TECH HS,1256.0,43.0
17031200401,609678,JONES HS,1276.0,64.4
17031200401,609749,NORTHSIDE PREP HS,1303.0,54.4
17031200401,609694,HANCOCK HS,1078.0,67.6
17031200401,609755,YOUNG HS,1297.0,58.1
17031200401,609726,BROOKS HS,1111.0,107.5
17031200401,610547,SOUTH SHORE INTL HS,901.0,82.4
17031200401,609751,KING HS,939.0,92.2
17031200401,610391,LINDBLOM HS,1046.0,91.3
17031200402,609693,WESTINGHOUSE HS,1005.0,33.7
17031200402,609680,PAYTON HS,1334.0,61.1
17031200402,609720,LANE TECH HS,1256.0,41.2
17031200402,609678,JONES HS,1276.0,57.8
17031200402,609749,NORTHSIDE PREP HS,1303.0,50.4
17031200402,609694,HANCOCK HS,1078.0,58.4
17031200402,609755,YOUNG HS,1297.0,51.4
17031200402,610547,SOUTH SHORE INTL HS,901.0,78.1
17031200402,609726,BROOKS HS,1111.0,106.5
17031200402,610391,LINDBLOM HS,1046.0,84.3
17031200402,609751,KING HS,939.0,87.0
17031210100,609678,JONES HS,1276.0,54.7
17031210100,609693,WESTINGHOUSE HS,1005.0,43.0
17031210100,609720,LANE TECH HS,1256.0,11.5
17031210100,609749,NORTHSIDE PREP HS,1303.0,34.0
17031210100,609680,PAYTON HS,1334.0,58.0
17031210100,610547,SOUTH SHORE INTL HS,901.0,75.4
17031210100,609755,YOUNG HS,1297.0,54.5
17031210100,609726,BROOKS HS,1111.0,101.1
17031210100,609694,HANCOCK HS,1078.0,85.1
17031210100,610391,LINDBLOM HS,1046.0,87.1
17031210100,609751,KING HS,939.0,81.0
17031210400,609693,WESTINGHOUSE HS,1005.0,44.2
17031210400,609720,LANE TECH HS,1256.0,32.5
17031210400,609678,JONES HS,1276.0,52.2
17031210400,609749,NORTHSIDE PREP HS,1303.0,41.7
17031210400,609680,PAYTON HS,1334.0,55.5
17031210400,609694,HANCOCK HS,1078.0,66.8
17031210400,610547,SOUTH SHORE INTL HS,901.0,73.4
17031210400,609755,YOUNG HS,1297.0,53.0
17031210400,609726,BROOKS HS,1111.0,97.8
17031210400,609751,KING HS,939.0,79.0
17031210400,610391,LINDBLOM HS,1046.0,91.5
17031210501,609693,WESTINGHOUSE HS,1005.0,36.9
17031210501,609678,JONES HS,1276.0,48.0
17031210501,609720,LANE TECH HS,1256.0,28.2
17031210501,609680,PAYTON HS,1334.0,47.9
17031210501,609749,NORTHSIDE PREP HS,1303.0,37.4
17031210501,609694,HANCOCK HS,1078.0,69.8
17031210501,610547,SOUTH SHORE INTL HS,901.0,68.3
17031210501,609755,YOUNG HS,1297.0,48.8
17031210501,609726,BROOKS HS,1111.0,92.2
17031210501,609751,KING HS,939.0,73.8
17031210501,610391,LINDBLOM HS,1046.0,84.4
17031210502,609693,WESTINGHOUSE HS,1005.0,38.3
17031210502,609720,LANE TECH HS,1256.0,32.4
17031210502,609678,JONES HS,1276.0,49.5
17031210502,609680,PAYTON HS,1334.0,49.4
17031210502,609749,NORTHSIDE PREP HS,1303.0,41.0
17031210502,609694,HANCOCK HS,1078.0,67.7
17031210502,610547,SOUTH SHORE INTL HS,901.0,70.9
17031210502,609755,YOUNG HS,1297.0,50.2
17031210502,609726,BROOKS HS,1111.0,94.1
17031210502,609751,KING HS,939.0,74.7
17031210502,610391,LINDBLOM HS,1046.0,87.5
17031210601,609693,WESTINGHOUSE HS,1005.0,28.1
17031210601,609678,JONES HS,1276.0,37.1
17031210601,609720,LANE TECH HS,1256.0,19.6
17031210601,609680,PAYTON HS,1334.0,36.9
17031210601,609749,NORTHSIDE PREP HS,1303.0,27.2
17031210601,610547,SOUTH SHORE INTL HS,901.0,56.8
17031210601,609755,YOUNG HS,1297.0,36.3
17031210601,609726,BROOKS HS,1111.0,81.7
17031210601,609694,HANCOCK HS,1078.0,67.2
17031210601,609751,KING HS,939.0,62.4
17031210601,610391,LINDBLOM HS,1046.0,71.9
17031210602,609693,WESTINGHOUSE HS,1005.0,26.3
17031210602,609720,LANE TECH HS,1256.0,22.0
17031210602,609678,JONES HS,1276.0,42.0
17031210602,609680,PAYTON HS,1334.0,41.8
17031210602,609749,NORTHSIDE PREP HS,1303.0,29.3
17031210602,610547,SOUTH SHORE INTL HS,901.0,61.7
17031210602,609755,YOUNG HS,1297.0,41.2
17031210602,609726,BROOKS HS,1111.0,86.6
17031210602,609694,HANCOCK HS,1078.0,70.5
17031210602,609751,KING HS,939.0,67.2
17031210602,610391,LINDBLOM HS,1046.0,76.8
17031210700,609693,WESTINGHOUSE HS,1005.0,37.2
17031210700,609720,LANE TECH HS,1256.0,21.3
17031210700,609678,JONES HS,1276.0,47.9
17031210700,609680,PAYTON HS,1334.0,47.7
17031210700,609749,NORTHSIDE PREP HS,1303.0,36.2
17031210700,610547,SOUTH SHORE INTL HS,901.0,67.6
17031210700,609755,YOUNG HS,1297.0,47.2
17031210700,609726,BROOKS HS,1111.0,92.5
17031210700,609694,HANCOCK HS,1078.0,78.0
17031210700,609751,KING HS,939.0,73.2
17031210700,610391,LINDBLOM HS,1046.0,83.0
17031210800,609693,WESTINGHOUSE HS,1005.0,30.2
17031210800,609720,LANE TECH HS,1256.0,12.1
17031210800,609678,JONES HS,1276.0,44.9
17031210800,609680,PAYTON HS,1334.0,48.5
17031210800,609749,NORTHSIDE PREP HS,1303.0,28.1
17031210800,609755,YOUNG HS,1297.0,45.7
17031210800,610547,SOUTH SHORE INTL HS,901.0,66.2
17031210800,609726,BROOKS HS,1111.0,90.1
17031210800,609694,HANCOCK HS,1078.0,75.5
17031210800,610391,LINDBLOM HS,1046.0,80.0
17031210800,609751,KING HS,939.0,71.7
17031210900,609693,WESTINGHOUSE HS,1005.0,36.2
17031210900,609680,PAYTON HS,1334.0,49.2
17031210900,609720,LANE TECH HS,1256.0,17.0
17031210900,609678,JONES HS,1276.0,48.0
17031210900,609749,NORTHSIDE PREP HS,1303.0,33.1
17031210900,609755,YOUNG HS,1297.0,46.0
17031210900,610547,SOUTH SHORE INTL HS,901.0,68.7
17031210900,609726,BROOKS HS,1111.0,93.4
17031210900,609694,HANCOCK HS,1078.0,76.0
17031210900,610391,LINDBLOM HS,1046.0,74.2
17031210900,609751,KING HS,939.0,74.2
17031220300,609693,WESTINGHOUSE HS,1005.0,29.1
17031220300,609678,JONES HS,1276.0,44.8
17031220300,609680,PAYTON HS,1334.0,44.6
17031220300,609720,LANE TECH HS,1256.0,16.6
17031220300,609749,NORTHSIDE PREP HS,1303.0,36.6
17031220300,609755,YOUNG HS,1297.0,44.0
17031220300,610547,SOUTH SHORE INTL HS,901.0,64.5
17031220300,609726,BROOKS HS,1111.0,90.5
17031220300,609694,HANCOCK HS,1078.0,74.8
17031220300,610391,LINDBLOM HS,1046.0,75.2
17031220300,609751,KING HS,939.0,70.0
17031220400,609693,WESTINGHOUSE HS,1005.0,28.7
17031220400,609678,JONES HS,1276.0,45.1
17031220400,609720,LANE TECH HS,1256.0,17.1
17031220400,609680,PAYTON HS,1334.0,45.0
17031220400,609749,NORTHSIDE PREP HS,1303.0,34.2
17031220400,609755,YOUNG HS,1297.0,44.4
17031220400,610547,SOUTH SHORE INTL HS,901.0,64.9
17031220400,609726,BROOKS HS,1111.0,89.8
17031220400,609694,HANCOCK HS,1078.0,74.4
17031220400,610391,LINDBLOM HS,1046.0,78.0
17031220400,609751,KING HS,939.0,70.4
17031220500,609693,WESTINGHOUSE HS,1005.0,33.2
17031220500,609678,JONES HS,1276.0,39.1
17031220500,609680,PAYTON HS,1334.0,39.0
17031220500,609720,LANE TECH HS,1256.0,22.8
17031220500,609749,NORTHSIDE PREP HS,1303.0,37.3
17031220500,609755,YOUNG HS,1297.0,38.4
17031220500,610547,SOUTH SHORE INTL HS,901.0,58.9
17031220500,609726,BROOKS HS,1111.0,83.8
17031220500,609694,HANCOCK HS,1078.0,69.2
17031220500,609751,KING HS,939.0,64.4
17031220500,610391,LINDBLOM HS,1046.0,74.0
17031220601,609693,WESTINGHOUSE HS,1005.0,24.1
17031220601,609678,JONES HS,1276.0,45.0
17031220601,609720,LANE TECH HS,1256.0,26.9
17031220601,609680,PAYTON HS,1334.0,44.8
17031220601,609749,NORTHSIDE PREP HS,1303.0,34.2
17031220601,610547,SOUTH SHORE INTL HS,901.0,64.7
17031220601,609755,YOUNG HS,1297.0,44.2
17031220601,609694,HANCOCK HS,1078.0,68.5
17031220601,609726,BROOKS HS,1111.0,89.6
17031220601,609751,KING HS,939.0,70.2
17031220601,610391,LINDBLOM HS,1046.0,82.2
17031220602,609693,WESTINGHOUSE HS,1005.0,25.8
17031220602,609720,LANE TECH HS,1256.0,24.4
17031220602,609678,JONES HS,1276.0,40.3
17031220602,609680,PAYTON HS,1334.0,40.1
17031220602,609749,NORTHSIDE PREP HS,1303.0,31.7
17031220602,609755,YOUNG HS,1297.0,39.6
17031220602,610547,SOUTH SHORE INTL HS,901.0,60.1
17031220602,609726,BROOKS HS,1111.0,85.0
17031220602,609694,HANCOCK HS,1078.0,68.9
17031220602,609751,KING HS,939.0,65.6
17031220602,610391,LINDBLOM HS,1046.0,75.2
17031220701,609693,WESTINGHOUSE HS,1005.0,33.1
17031220701,609678,JONES HS,1276.0,53.8
17031220701,609680,PAYTON HS,1334.0,53.6
17031220701,609720,LANE TECH HS,1256.0,32.9
17031220701,609749,NORTHSIDE PREP HS,1303.0,43.0
17031220701,609694,HANCOCK HS,1078.0,65.3
17031220701,609755,YOUNG HS,1297.0,53.1
17031220701,610547,SOUTH SHORE INTL HS,901.0,73.6
17031220701,609726,BROOKS HS,1111.0,98.5
17031220701,609751,KING HS,939.0,80.6
17031220701,610391,LINDBLOM HS,1046.0,86.0
17031220702,609693,WESTINGHOUSE HS,1005.0,38.7
17031220702,609678,JONES HS,1276.0,52.5
17031220702,609720,LANE TECH HS,1256.0,35.8
17031220702,609749,NORTHSIDE PREP HS,1303.0,44.9
17031220702,609680,PAYTON HS,1334.0,52.4
17031220702,609694,HANCOCK HS,1078.0,63.8
17031220702,610547,SOUTH SHORE INTL HS,901.0,74.4
17031220702,609755,YOUNG HS,1297.0,52.6
17031220702,609726,BROOKS HS,1111.0,98.3
17031220702,609751,KING HS,939.0,79.9
17031220702,610391,LINDBLOM HS,1046.0,89.6
17031220901,609693,WESTINGHOUSE HS,1005.0,29.0
17031220901,609678,JONES HS,1276.0,54.9
17031220901,609680,PAYTON HS,1334.0,61.8
17031220901,609720,LANE TECH HS,1256.0,38.0
17031220901,609749,NORTHSIDE PREP HS,1303.0,45.2
17031220901,609694,HANCOCK HS,1078.0,60.1
17031220901,609755,YOUNG HS,1297.0,50.5
17031220901,610547,SOUTH SHORE INTL HS,901.0,75.7
17031220901,609726,BROOKS HS,1111.0,103.9
17031220901,609751,KING HS,939.0,85.7
17031220901,610391,LINDBLOM HS,1046.0,84.8
17031220902,609693,WESTINGHOUSE HS,1005.0,31.3
17031220902,609678,JONES HS,1276.0,54.0
17031220902,609680,PAYTON HS,1334.0,56.0
17031220902,609720,LANE TECH HS,1256.0,31.8
17031220902,609749,NORTHSIDE PREP HS,1303.0,43.9
17031220902,609694,HANCOCK HS,1078.0,63.2
17031220902,609755,YOUNG HS,1297.0,52.7
17031220902,610547,SOUTH SHORE INTL HS,901.0,74.8
17031220902,609726,BROOKS HS,1111.0,100.7
17031220902,610391,LINDBLOM HS,1046.0,85.0
17031220902,609751,KING HS,939.0,81.8
17031221000,609693,WESTINGHOUSE HS,1005.0,23.6
17031221000,609678,JONES HS,1276.0,51.9
17031221000,609680,PAYTON HS,1334.0,55.9
17031221000,609720,LANE TECH HS,1256.0,31.3
17031221000,609749,NORTHSIDE PREP HS,1303.0,39.3
17031221000,609694,HANCOCK HS,1078.0,68.0
17031221000,609755,YOUNG HS,1297.0,48.3
17031221000,610547,SOUTH SHORE INTL HS,901.0,74.5
17031221000,609726,BROOKS HS,1111.0,98.5
17031221000,610391,LINDBLOM HS,1046.0,84.8
17031221000,609751,KING HS,939.0,80.6
17031221100,609693,WESTINGHOUSE HS,1005.0,22.5
17031221100,609680,PAYTON HS,1334.0,48.8
17031221100,609678,JONES HS,1276.0,49.0
17031221100,609720,LANE TECH HS,1256.0,29.7
17031221100,609749,NORTHSIDE PREP HS,1303.0,36.9
17031221100,609694,HANCOCK HS,1078.0,66.8
17031221100,609755,YOUNG HS,1297.0,47.2
17031221100,610547,SOUTH SHORE INTL HS,901.0,68.7
17031221100,609726,BROOKS HS,1111.0,93.6
17031221100,610391,LINDBLOM HS,1046.0,83.5
17031221100,609751,KING HS,939.0,74.2
17031221200,609693,WESTINGHOUSE HS,1005.0,29.7
17031221200,609680,PAYTON HS,1334.0,43.0
17031221200,609678,JONES HS,1276.0,43.2
17031221200,609720,LANE TECH HS,1256.0,27.1
17031221200,609749,NORTHSIDE PREP HS,1303.0,44.3
17031221200,609755,YOUNG HS,1297.0,42.5
17031221200,610547,SOUTH SHORE INTL HS,901.0,62.9
17031221200,609694,HANCOCK HS,1078.0,71.0
17031221200,609726,BROOKS HS,1111.0,87.8
17031221200,610391,LINDBLOM HS,1046.0,78.0
17031221200,609751,KING HS,939.0,68.5
17031221300,609693,WESTINGHOUSE HS,1005.0,26.4
17031221300,609678,JONES HS,1276.0,37.4
17031221300,609680,PAYTON HS,1334.0,37.2
17031221300,609720,LANE TECH HS,1256.0,20.8
17031221300,609749,NORTHSIDE PREP HS,1303.0,41.4
17031221300,609755,YOUNG HS,1297.0,36.6
17031221300,610547,SOUTH SHORE INTL HS,901.0,57.1
17031221300,609726,BROOKS HS,1111.0,82.0
17031221300,609694,HANCOCK HS,1078.0,67.5
17031221300,609751,KING HS,939.0,62.6
17031221300,610391,LINDBLOM HS,1046.0,72.2
17031221400,609693,WESTINGHOUSE HS,1005.0,28.1
17031221400,609678,JONES HS,1276.0,37.3
17031221400,609680,PAYTON HS,1334.0,37.1
17031221400,609720,LANE TECH HS,1256.0,21.0
17031221400,609749,NORTHSIDE PREP HS,1303.0,41.6
17031221400,609755,YOUNG HS,1297.0,36.6
17031221400,610547,SOUTH SHORE INTL HS,901.0,57.0
17031221400,609726,BROOKS HS,1111.0,82.0
17031221400,609694,HANCOCK HS,1078.0,67.4
17031221400,610391,LINDBLOM HS,1046.0,70.5
17031221400,609751,KING HS,939.0,62.6
17031221500,609693,WESTINGHOUSE HS,1005.0,35.3
17031221500,609680,PAYTON HS,1334.0,38.5
17031221500,609678,JONES HS,1276.0,38.2
17031221500,609720,LANE TECH HS,1256.0,18.6
17031221500,609749,NORTHSIDE PREP HS,1303.0,46.5
17031221500,609755,YOUNG HS,1297.0,38.0
17031221500,610547,SOUTH SHORE INTL HS,901.0,59.7
17031221500,609726,BROOKS HS,1111.0,86.7
17031221500,609694,HANCOCK HS,1078.0,69.2
17031221500,610391,LINDBLOM HS,1046.0,69.2
17031221500,609751,KING HS,939.0,65.3
17031221600,609693,WESTINGHOUSE HS,1005.0,34.6
17031221600,609680,PAYTON HS,1334.0,40.6
17031221600,609678,JONES HS,1276.0,40.3
17031221600,609720,LANE TECH HS,1256.0,19.7
17031221600,609749,NORTHSIDE PREP HS,1303.0,50.6
17031221600,609755,YOUNG HS,1297.0,39.5
17031221600,610547,SOUTH SHORE INTL HS,901.0,60.0
17031221600,609726,BROOKS HS,1111.0,84.7
17031221600,609694,HANCOCK HS,1078.0,70.3
17031221600,610391,LINDBLOM HS,1046.0,70.4
17031221600,609751,KING HS,939.0,65.5
17031222200,609693,WESTINGHOUSE HS,1005.0,33.0
17031222200,609680,PAYTON HS,1334.0,34.5
17031222200,609678,JONES HS,1276.0,36.5
17031222200,609720,LANE TECH HS,1256.0,21.7
17031222200,609755,YOUNG HS,1297.0,34.3
17031222200,609749,NORTHSIDE PREP HS,1303.0,47.1
17031222200,610547,SOUTH SHORE INTL HS,901.0,56.3
17031222200,609726,BROOKS HS,1111.0,81.2
17031222200,609694,HANCOCK HS,1078.0,65.1
17031222200,609751,KING HS,939.0,64.8
17031222200,610391,LINDBLOM HS,1046.0,65.4
17031222500,609693,WESTINGHOUSE HS,1005.0,23.2
17031222500,609680,PAYTON HS,1334.0,43.2
17031222500,609720,LANE TECH HS,1256.0,23.9
17031222500,609678,JONES HS,1276.0,43.2
17031222500,609749,NORTHSIDE PREP HS,1303.0,44.4
17031222500,609755,YOUNG HS,1297.0,39.7
17031222500,610547,SOUTH SHORE INTL HS,901.0,62.9
17031222500,609726,BROOKS HS,1111.0,87.8
17031222500,609694,HANCOCK HS,1078.0,69.8
17031222500,610391,LINDBLOM HS,1046.0,72.5
17031222500,609751,KING HS,939.0,68.5
17031222600,609693,WESTINGHOUSE HS,1005.0,25.7
17031222600,609680,PAYTON HS,1334.0,48.2
17031222600,609720,LANE TECH HS,1256.0,29.0
17031222600,609678,JONES HS,1276.0,48.4
17031222600,609749,NORTHSIDE PREP HS,1303.0,44.3
17031222600,609755,YOUNG HS,1297.0,45.4
17031222600,610547,SOUTH SHORE INTL HS,901.0,68.1
17031222600,609694,HANCOCK HS,1078.0,68.9
17031222600,609726,BROOKS HS,1111.0,93.0
17031222600,610391,LINDBLOM HS,1046.0,78.0
17031222600,609751,KING HS,939.0,73.6
17031222700,609693,WESTINGHOUSE HS,1005.0,19.6
17031222700,609680,PAYTON HS,1334.0,49.9
17031222700,609720,LANE TECH HS,1256.0,31.1
17031222700,609678,JONES HS,1276.0,49.9
17031222700,609749,NORTHSIDE PREP HS,1303.0,39.1
17031222700,609694,HANCOCK HS,1078.0,64.0
17031222700,609755,YOUNG HS,1297.0,41.5
17031222700,610547,SOUTH SHORE INTL HS,901.0,70.6
17031222700,609726,BROOKS HS,1111.0,95.6
17031222700,610391,LINDBLOM HS,1046.0,80.9
17031222700,609751,KING HS,939.0,76.2
17031222800,609693,WESTINGHOUSE HS,1005.0,21.2
17031222800,609720,LANE TECH HS,1256.0,32.7
17031222800,609680,PAYTON HS,1334.0,51.2
17031222800,609678,JONES HS,1276.0,51.4
17031222800,609749,NORTHSIDE PREP HS,1303.0,41.0
17031222800,609694,HANCOCK HS,1078.0,65.6
17031222800,609755,YOUNG HS,1297.0,43.0
17031222800,610547,SOUTH SHORE INTL HS,901.0,72.1
17031222800,609726,BROOKS HS,1111.0,98.6
17031222800,610391,LINDBLOM HS,1046.0,82.5
17031222800,609751,KING HS,939.0,81.2
17031222900,609693,WESTINGHOUSE HS,1005.0,26.3
17031222900,609680,PAYTON HS,1334.0,56.4
17031222900,609720,LANE TECH HS,1256.0,38.7
17031222900,609678,JONES HS,1276.0,53.2
17031222900,609749,NORTHSIDE PREP HS,1303.0,45.6
17031222900,609694,HANCOCK HS,1078.0,60.6
17031222900,609755,YOUNG HS,1297.0,51.1
17031222900,610547,SOUTH SHORE INTL HS,901.0,74.0
17031222900,609726,BROOKS HS,1111.0,101.9
17031222900,610391,LINDBLOM HS,1046.0,86.4
17031222900,609751,KING HS,939.0,83.5
17031230100,609693,WESTINGHOUSE HS,1005.0,23.8
17031230100,609680,PAYTON HS,1334.0,47.4
17031230100,609678,JONES HS,1276.0,49.3
17031230100,609720,LANE TECH HS,1256.0,31.0
17031230100,609749,NORTHSIDE PREP HS,1303.0,46.1
17031230100,609755,YOUNG HS,1297.0,43.8
17031230100,609694,HANCOCK HS,1078.0,67.4
17031230100,610547,SOUTH SHORE INTL HS,901.0,70.0
17031230100,609726,BROOKS HS,1111.0,94.1
17031230100,610391,LINDBLOM HS,1046.0,77.1
17031230100,609751,KING HS,939.0,73.6
17031230200,609693,WESTINGHOUSE HS,1005.0,17.8
17031230200,609680,PAYTON HS,1334.0,47.7
17031230200,609720,LANE TECH HS,1256.0,33.3
17031230200,609678,JONES HS,1276.0,50.7
17031230200,609749,NORTHSIDE PREP HS,1303.0,40.5
17031230200,609694,HANCOCK HS,1078.0,62.1
17031230200,609755,YOUNG HS,1297.0,39.6
17031230200,610547,SOUTH SHORE INTL HS,901.0,71.4
17031230200,609726,BROOKS HS,1111.0,96.8
17031230200,610391,LINDBLOM HS,1046.0,78.3
17031230200,609751,KING HS,939.0,75.0
17031230300,609693,WESTINGHOUSE HS,1005.0,19.4
17031230300,609680,PAYTON HS,1334.0,49.7
17031230300,609720,LANE TECH HS,1256.0,34.4
17031230300,609749,NORTHSIDE PREP HS,1303.0,42.4
17031230300,609678,JONES HS,1276.0,52.4
17031230300,609694,HANCOCK HS,1078.0,63.9
17031230300,609755,YOUNG HS,1297.0,41.2
17031230300,609726,BROOKS HS,1111.0,98.5
17031230300,610547,SOUTH SHORE INTL HS,901.0,73.1
17031230300,610391,LINDBLOM HS,1046.0,79.6
17031230300,609751,KING HS,939.0,76.7
17031230400,609693,WESTINGHOUSE HS,1005.0,26.3
17031230400,609680,PAYTON HS,1334.0,56.7
17031230400,609720,LANE TECH HS,1256.0,40.4
17031230400,609749,NORTHSIDE PREP HS,1303.0,48.9
17031230400,609678,JONES HS,1276.0,57.4
17031230400,609694,HANCOCK HS,1078.0,56.5
17031230400,609755,YOUNG HS,1297.0,48.0
17031230400,609726,BROOKS HS,1111.0,102.2
17031230400,610547,SOUTH SHORE INTL HS,901.0,77.5
17031230400,610391,LINDBLOM HS,1046.0,82.4
17031230400,609751,KING HS,939.0,83.1
17031230500,609693,WESTINGHOUSE HS,1005.0,27.1
17031230500,609680,PAYTON HS,1334.0,58.8
17031230500,609720,LANE TECH HS,1256.0,47.9
17031230500,609694,HANCOCK HS,1078.0,59.3
17031230500,609678,JONES HS,1276.0,60.2
17031230500,609749,NORTHSIDE PREP HS,1303.0,56.9
17031230500,609755,YOUNG HS,1297.0,50.7
17031230500,609726,BROOKS HS,1111.0,105.6
17031230500,610547,SOUTH SHORE INTL HS,901.0,78.6
17031230500,610391,LINDBLOM HS,1046.0,82.7
17031230500,609751,KING HS,939.0,86.2
17031230600,609693,WESTINGHOUSE HS,1005.0,26.6
17031230600,609680,PAYTON HS,1334.0,50.8
17031230600,609720,LANE TECH HS,1256.0,46.4
17031230600,609694,HANCOCK HS,1078.0,56.4
17031230600,609678,JONES HS,1276.0,57.5
17031230600,609749,NORTHSIDE PREP HS,1303.0,61.1
17031230600,609755,YOUNG HS,1297.0,49.3
17031230600,610547,SOUTH SHORE INTL HS,901.0,74.7
17031230600,609726,BROOKS HS,1111.0,104.4
17031230600,610391,LINDBLOM HS,1046.0,82.2
17031230600,609751,KING HS,939.0,83.6
17031230700,609680,PAYTON HS,1334.0,47.4
17031230700,609693,WESTINGHOUSE HS,1005.0,23.2
17031230700,609720,LANE TECH HS,1256.0,41.6
17031230700,609678,JONES HS,1276.0,55.0
17031230700,609694,HANCOCK HS,1078.0,54.1
17031230700,609749,NORTHSIDE PREP HS,1303.0,51.0
17031230700,609755,YOUNG HS,1297.0,43.0
17031230700,610547,SOUTH SHORE INTL HS,901.0,76.5
17031230700,609726,BROOKS HS,1111.0,100.4
17031230700,610391,LINDBLOM HS,1046.0,77.3
17031230700,609751,KING HS,939.0,82.7
17031230800,609693,WESTINGHOUSE HS,1005.0,17.3
17031230800,609680,PAYTON HS,1334.0,45.6
17031230800,609720,LANE TECH HS,1256.0,37.1
17031230800,609749,NORTHSIDE PREP HS,1303.0,44.4
17031230800,609694,HANCOCK HS,1078.0,61.8
17031230800,609678,JONES HS,1276.0,56.4
17031230800,609755,YOUNG HS,1297.0,39.1
17031230800,609726,BROOKS HS,1111.0,100.8
17031230800,610547,SOUTH SHORE INTL HS,901.0,76.6
17031230800,610391,LINDBLOM HS,1046.0,77.7
17031230800,609751,KING HS,939.0,83.9
17031230900,609693,WESTINGHOUSE HS,1005.0,15.0
17031230900,609680,PAYTON HS,1334.0,43.2
17031230900,609720,LANE TECH HS,1256.0,35.1
17031230900,609749,NORTHSIDE PREP HS,1303.0,43.4
17031230900,609678,JONES HS,1276.0,54.4
17031230900,609694,HANCOCK HS,1078.0,59.3
17031230900,609755,YOUNG HS,1297.0,36.8
17031230900,610547,SOUTH SHORE INTL HS,901.0,74.8
17031230900,609726,BROOKS HS,1111.0,98.9
17031230900,610391,LINDBLOM HS,1046.0,75.3
17031230900,609751,KING HS,939.0,81.5
17031231100,609693,WESTINGHOUSE HS,1005.0,13.3
17031231100,609680,PAYTON HS,1334.0,45.2
17031231100,609678,JONES HS,1276.0,55.0
17031231100,609720,LANE TECH HS,1256.0,41.2
17031231100,609749,NORTHSIDE PREP HS,1303.0,48.5
17031231100,609694,HANCOCK HS,1078.0,57.6
17031231100,609755,YOUNG HS,1297.0,35.1
17031231100,610547,SOUTH SHORE INTL HS,901.0,75.7
17031231100,609726,BROOKS HS,1111.0,98.6
17031231100,610391,LINDBLOM HS,1046.0,70.9
17031231100,609751,KING HS,939.0,78.9
17031231200,609693,WESTINGHOUSE HS,1005.0,19.1
17031231200,609680,PAYTON HS,1334.0,46.7
17031231200,609678,JONES HS,1276.0,51.3
17031231200,609720,LANE TECH HS,1256.0,47.0
