geoid,school_id,school,sat_g11,drive_min,drive_mi
17031030900,609726,BROOKS HS,1111.0,34.7,21.53
17031030900,609749,NORTHSIDE PREP HS,1303.0,5.9,2.73
17031030900,609751,KING HS,939.0,25.1,13.9
17031030900,609755,YOUNG HS,1297.0,15.2,7.21
17031030900,610391,LINDBLOM HS,1046.0,29.2,17.17
17031030900,610547,SOUTH SHORE INTL HS,901.0,31.8,18.82
17031031000,609678,JONES HS,1276.0,17.3,8.45
17031031000,609680,PAYTON HS,1334.0,12.3,5.94
17031031000,609693,WESTINGHOUSE HS,1005.0,16.0,7.87
17031031000,609694,HANCOCK HS,1078.0,28.2,14.03
17031031000,609720,LANE TECH HS,1256.0,6.1,2.98
17031031000,609726,BROOKS HS,1111.0,33.8,21.01
17031031000,609749,NORTHSIDE PREP HS,1303.0,6.1,2.65
17031031000,609751,KING HS,939.0,24.2,13.39
17031031000,609755,YOUNG HS,1297.0,14.3,6.7
17031031000,610391,LINDBLOM HS,1046.0,28.4,16.65
17031031000,610547,SOUTH SHORE INTL HS,901.0,30.9,18.3
17031031100,609678,JONES HS,1276.0,17.3,7.65
17031031100,609680,PAYTON HS,1334.0,12.3,5.58
17031031100,609693,WESTINGHOUSE HS,1005.0,17.2,8.21
17031031100,609694,HANCOCK HS,1078.0,29.4,14.36
17031031100,609720,LANE TECH HS,1256.0,7.2,3.31
17031031100,609726,BROOKS HS,1111.0,35.0,21.35
17031031100,609749,NORTHSIDE PREP HS,1303.0,6.9,2.93
17031031100,609751,KING HS,939.0,25.4,13.72
17031031100,609755,YOUNG HS,1297.0,15.5,7.03
17031031100,610391,LINDBLOM HS,1046.0,29.5,16.99
17031031100,610547,SOUTH SHORE INTL HS,901.0,32.1,18.63
17031031200,609678,JONES HS,1276.0,17.1,8.41
17031031200,609680,PAYTON HS,1334.0,12.4,5.5
17031031200,609693,WESTINGHOUSE HS,1005.0,18.1,8.53
17031031200,609694,HANCOCK HS,1078.0,30.3,14.68
17031031200,609720,LANE TECH HS,1256.0,8.1,3.63
17031031200,609726,BROOKS HS,1111.0,35.9,21.67
17031031200,609749,NORTHSIDE PREP HS,1303.0,8.1,3.29
17031031200,609751,KING HS,939.0,25.3,12.67
17031031200,609755,YOUNG HS,1297.0,16.4,7.35
17031031200,610391,LINDBLOM HS,1046.0,30.4,17.31
17031031200,610547,SOUTH SHORE INTL HS,901.0,32.7,16.46
17031031300,609678,JONES HS,1276.0,16.8,8.56
17031031300,609680,PAYTON HS,1334.0,12.6,6.25
17031031300,609693,WESTINGHOUSE HS,1005.0,19.1,9.63
17031031300,609694,HANCOCK HS,1078.0,31.4,15.78
17031031300,609720,LANE TECH HS,1256.0,9.2,4.75
17031031300,609726,BROOKS HS,1111.0,36.6,22.43
17031031300,609749,NORTHSIDE PREP HS,1303.0,8.4,3.68
17031031300,609751,KING HS,939.0,24.9,12.81
17031031300,609755,YOUNG HS,1297.0,17.5,8.45
17031031300,610391,LINDBLOM HS,1046.0,31.2,18.07
17031031300,610547,SOUTH SHORE INTL HS,901.0,32.3,16.61
17031031400,609678,JONES HS,1276.0,14.9,7.57
17031031400,609680,PAYTON HS,1334.0,10.8,5.26
17031031400,609693,WESTINGHOUSE HS,1005.0,17.2,8.57
17031031400,609694,HANCOCK HS,1078.0,29.4,14.73
17031031400,609720,LANE TECH HS,1256.0,7.2,3.68
17031031400,609726,BROOKS HS,1111.0,34.8,21.44
17031031400,609749,NORTHSIDE PREP HS,1303.0,9.5,4.69
17031031400,609751,KING HS,939.0,23.1,11.83
17031031400,609755,YOUNG HS,1297.0,15.5,7.4
17031031400,610391,LINDBLOM HS,1046.0,29.4,17.08
17031031400,610547,SOUTH SHORE INTL HS,901.0,30.5,15.62
17031031501,609678,JONES HS,1276.0,16.7,7.14
17031031501,609680,PAYTON HS,1334.0,11.7,5.07
17031031501,609693,WESTINGHOUSE HS,1005.0,17.7,8.3
17031031501,609694,HANCOCK HS,1078.0,29.9,14.46
17031031501,609720,LANE TECH HS,1256.0,7.6,3.41
17031031501,609726,BROOKS HS,1111.0,35.4,21.4
17031031501,609749,NORTHSIDE PREP HS,1303.0,9.5,3.97
17031031501,609751,KING HS,939.0,25.1,12.28
17031031501,609755,YOUNG HS,1297.0,16.0,7.13
17031031501,610391,LINDBLOM HS,1046.0,30.0,17.04
17031031501,610547,SOUTH SHORE INTL HS,901.0,32.5,16.07
17031031502,609678,JONES HS,1276.0,15.4,6.88
17031031502,609680,PAYTON HS,1334.0,10.4,4.81
17031031502,609693,WESTINGHOUSE HS,1005.0,16.4,8.04
17031031502,609694,HANCOCK HS,1078.0,28.6,14.2
17031031502,609720,LANE TECH HS,1256.0,6.3,3.15
17031031502,609726,BROOKS HS,1111.0,34.1,21.14
17031031502,609749,NORTHSIDE PREP HS,1303.0,8.7,4.02
17031031502,609751,KING HS,939.0,23.8,12.02
17031031502,609755,YOUNG HS,1297.0,14.7,6.87
17031031502,610391,LINDBLOM HS,1046.0,28.7,16.78
17031031502,610547,SOUTH SHORE INTL HS,901.0,31.2,15.81
17031031700,609678,JONES HS,1276.0,16.0,7.21
17031031700,609680,PAYTON HS,1334.0,11.0,5.14
17031031700,609693,WESTINGHOUSE HS,1005.0,15.6,7.63
17031031700,609694,HANCOCK HS,1078.0,27.8,13.78
17031031700,609720,LANE TECH HS,1256.0,5.7,2.73
17031031700,609726,BROOKS HS,1111.0,33.4,20.77
17031031700,609749,NORTHSIDE PREP HS,1303.0,7.5,3.34
17031031700,609751,KING HS,939.0,23.8,13.14
17031031700,609755,YOUNG HS,1297.0,13.9,6.45
17031031700,610391,LINDBLOM HS,1046.0,28.0,16.41
17031031700,610547,SOUTH SHORE INTL HS,901.0,30.5,18.05
17031031800,609678,JONES HS,1276.0,16.4,8.06
17031031800,609680,PAYTON HS,1334.0,11.4,5.54
17031031800,609693,WESTINGHOUSE HS,1005.0,15.1,7.48
17031031800,609694,HANCOCK HS,1078.0,27.3,13.64
17031031800,609720,LANE TECH HS,1256.0,5.1,2.59
17031031800,609726,BROOKS HS,1111.0,32.9,20.62
17031031800,609749,NORTHSIDE PREP HS,1303.0,6.7,3.1
17031031800,609751,KING HS,939.0,23.3,13.0
17031031800,609755,YOUNG HS,1297.0,13.4,6.31
17031031800,610391,LINDBLOM HS,1046.0,27.4,16.26
17031031800,610547,SOUTH SHORE INTL HS,901.0,30.0,17.91
17031031900,609678,JONES HS,1276.0,15.8,7.79
17031031900,609680,PAYTON HS,1334.0,10.8,5.28
17031031900,609693,WESTINGHOUSE HS,1005.0,14.5,7.21
17031031900,609694,HANCOCK HS,1078.0,26.7,13.37
17031031900,609720,LANE TECH HS,1256.0,4.6,2.32
17031031900,609726,BROOKS HS,1111.0,32.3,20.35
17031031900,609749,NORTHSIDE PREP HS,1303.0,6.8,3.33
17031031900,609751,KING HS,939.0,22.7,12.73
17031031900,609755,YOUNG HS,1297.0,12.8,6.04
17031031900,610391,LINDBLOM HS,1046.0,26.9,15.99
17031031900,610547,SOUTH SHORE INTL HS,901.0,29.4,17.64
17031032100,609678,JONES HS,1276.0,14.1,6.37
17031032100,609680,PAYTON HS,1334.0,9.0,4.3
17031032100,609693,WESTINGHOUSE HS,1005.0,15.2,7.83
17031032100,609694,HANCOCK HS,1078.0,27.5,13.98
17031032100,609720,LANE TECH HS,1256.0,5.5,2.89
17031032100,609726,BROOKS HS,1111.0,32.8,20.63
17031032100,609749,NORTHSIDE PREP HS,1303.0,8.5,4.18
17031032100,609751,KING HS,939.0,22.4,11.5
17031032100,609755,YOUNG HS,1297.0,13.6,6.65
17031032100,610391,LINDBLOM HS,1046.0,27.3,16.27
17031032100,610547,SOUTH SHORE INTL HS,901.0,29.8,15.3
17031040100,609678,JONES HS,1276.0,21.7,9.82
17031040100,609680,PAYTON HS,1334.0,17.3,7.37
17031040100,609693,WESTINGHOUSE HS,1005.0,19.8,8.0
17031040100,609694,HANCOCK HS,1078.0,33.0,17.49
17031040100,609720,LANE TECH HS,1256.0,8.5,3.12
17031040100,609726,BROOKS HS,1111.0,38.2,22.37
17031040100,609749,NORTHSIDE PREP HS,1303.0,5.9,1.58
17031040100,609751,KING HS,939.0,28.6,14.75
17031040100,609755,YOUNG HS,1297.0,19.2,8.49
17031040100,610391,LINDBLOM HS,1046.0,32.7,18.01
17031040100,610547,SOUTH SHORE INTL HS,901.0,35.3,19.66
17031040201,609678,JONES HS,1276.0,18.0,8.87
17031040201,609680,PAYTON HS,1334.0,13.6,6.42
17031040201,609693,WESTINGHOUSE HS,1005.0,16.1,7.05
17031040201,609694,HANCOCK HS,1078.0,29.3,16.55
17031040201,609720,LANE TECH HS,1256.0,4.8,2.17
17031040201,609726,BROOKS HS,1111.0,34.5,21.43
17031040201,609749,NORTHSIDE PREP HS,1303.0,3.5,1.36
17031040201,609751,KING HS,939.0,24.9,13.81
17031040201,609755,YOUNG HS,1297.0,15.5,7.55
17031040201,610391,LINDBLOM HS,1046.0,29.1,17.07
17031040201,610547,SOUTH SHORE INTL HS,901.0,31.6,18.72
17031040202,609678,JONES HS,1276.0,18.7,9.28
17031040202,609680,PAYTON HS,1334.0,14.3,6.82
17031040202,609693,WESTINGHOUSE HS,1005.0,16.8,7.46
17031040202,609694,HANCOCK HS,1078.0,29.9,14.86
17031040202,609720,LANE TECH HS,1256.0,5.5,2.58
17031040202,609726,BROOKS HS,1111.0,35.2,21.83
17031040202,609749,NORTHSIDE PREP HS,1303.0,3.0,1.08
17031040202,609751,KING HS,939.0,25.6,14.21
17031040202,609755,YOUNG HS,1297.0,16.1,7.95
17031040202,610391,LINDBLOM HS,1046.0,29.7,17.47
17031040202,610547,SOUTH SHORE INTL HS,901.0,32.2,19.12
17031040300,609678,JONES HS,1276.0,19.0,9.88
17031040300,609680,PAYTON HS,1334.0,15.0,7.06
17031040300,609693,WESTINGHOUSE HS,1005.0,16.0,7.26
17031040300,609694,HANCOCK HS,1078.0,28.7,14.33
17031040300,609720,LANE TECH HS,1256.0,6.2,2.81
17031040300,609726,BROOKS HS,1111.0,35.5,22.44
17031040300,609749,NORTHSIDE PREP HS,1303.0,2.1,0.89
17031040300,609751,KING HS,939.0,25.9,14.81
17031040300,609755,YOUNG HS,1297.0,16.4,8.56
17031040300,610391,LINDBLOM HS,1046.0,30.0,18.08
17031040300,610547,SOUTH SHORE INTL HS,901.0,32.6,19.72
17031040401,609678,JONES HS,1276.0,17.8,8.78
17031040401,609680,PAYTON HS,1334.0,13.4,6.33
17031040401,609693,WESTINGHOUSE HS,1005.0,15.9,6.96
17031040401,609694,HANCOCK HS,1078.0,29.1,16.45
17031040401,609720,LANE TECH HS,1256.0,4.6,2.08
17031040401,609726,BROOKS HS,1111.0,34.3,21.34
17031040401,609749,NORTHSIDE PREP HS,1303.0,3.8,1.82
17031040401,609751,KING HS,939.0,24.7,13.71
17031040401,609755,YOUNG HS,1297.0,15.2,7.46
17031040401,610391,LINDBLOM HS,1046.0,28.8,16.98
17031040401,610547,SOUTH SHORE INTL HS,901.0,31.4,18.62
17031040402,609678,JONES HS,1276.0,17.9,8.52
17031040402,609680,PAYTON HS,1334.0,12.9,6.0
17031040402,609693,WESTINGHOUSE HS,1005.0,16.6,7.94
17031040402,609694,HANCOCK HS,1078.0,28.7,14.1
17031040402,609720,LANE TECH HS,1256.0,5.4,2.43
17031040402,609726,BROOKS HS,1111.0,34.4,21.08
17031040402,609749,NORTHSIDE PREP HS,1303.0,4.4,2.17
17031040402,609751,KING HS,939.0,24.8,13.46
17031040402,609755,YOUNG HS,1297.0,14.9,6.77
17031040402,610391,LINDBLOM HS,1046.0,28.9,16.72
17031040402,610547,SOUTH SHORE INTL HS,901.0,31.5,18.37
17031040600,609678,JONES HS,1276.0,17.2,8.37
17031040600,609680,PAYTON HS,1334.0,12.2,5.85
17031040600,609693,WESTINGHOUSE HS,1005.0,15.5,6.66
17031040600,609694,HANCOCK HS,1078.0,28.1,13.95
17031040600,609720,LANE TECH HS,1256.0,4.2,1.78
17031040600,609726,BROOKS HS,1111.0,33.7,20.93
17031040600,609749,NORTHSIDE PREP HS,1303.0,4.5,2.18
17031040600,609751,KING HS,939.0,24.1,13.31
17031040600,609755,YOUNG HS,1297.0,14.2,6.61
17031040600,610391,LINDBLOM HS,1046.0,28.3,16.57
17031040600,610547,SOUTH SHORE INTL HS,901.0,30.8,18.22
17031040700,609678,JONES HS,1276.0,17.9,8.56
17031040700,609680,PAYTON HS,1334.0,13.5,6.27
17031040700,609693,WESTINGHOUSE HS,1005.0,15.7,6.24
17031040700,609694,HANCOCK HS,1078.0,28.5,14.13
17031040700,609720,LANE TECH HS,1256.0,4.7,1.86
17031040700,609726,BROOKS HS,1111.0,34.4,21.12
17031040700,609749,NORTHSIDE PREP HS,1303.0,3.8,1.69
17031040700,609751,KING HS,939.0,24.8,13.49
17031040700,609755,YOUNG HS,1297.0,15.4,7.24
17031040700,610391,LINDBLOM HS,1046.0,28.9,16.76
17031040700,610547,SOUTH SHORE INTL HS,901.0,31.5,18.41
17031040800,609678,JONES HS,1276.0,17.1,8.36
17031040800,609680,PAYTON HS,1334.0,12.9,5.95
17031040800,609693,WESTINGHOUSE HS,1005.0,15.2,6.54
17031040800,609694,HANCOCK HS,1078.0,28.4,16.03
17031040800,609720,LANE TECH HS,1256.0,3.9,1.66
17031040800,609726,BROOKS HS,1111.0,33.6,20.91
17031040800,609749,NORTHSIDE PREP HS,1303.0,4.9,2.04
17031040800,609751,KING HS,939.0,24.0,13.29
17031040800,609755,YOUNG HS,1297.0,14.6,7.03
17031040800,610391,LINDBLOM HS,1046.0,28.2,16.55
17031040800,610547,SOUTH SHORE INTL HS,901.0,30.7,18.2
17031040900,609678,JONES HS,1276.0,16.5,8.0
17031040900,609680,PAYTON HS,1334.0,11.5,5.48
17031040900,609693,WESTINGHOUSE HS,1005.0,15.0,6.48
17031040900,609694,HANCOCK HS,1078.0,27.4,13.58
17031040900,609720,LANE TECH HS,1256.0,3.7,1.6
17031040900,609726,BROOKS HS,1111.0,33.0,20.56
17031040900,609749,NORTHSIDE PREP HS,1303.0,4.9,2.34
17031040900,609751,KING HS,939.0,23.4,12.94
17031040900,609755,YOUNG HS,1297.0,13.5,6.25
17031040900,610391,LINDBLOM HS,1046.0,27.6,16.2
17031040900,610547,SOUTH SHORE INTL HS,901.0,30.1,17.85
17031050100,609678,JONES HS,1276.0,15.8,7.62
17031050100,609680,PAYTON HS,1334.0,10.9,5.1
17031050100,609693,WESTINGHOUSE HS,1005.0,14.5,7.04
17031050100,609694,HANCOCK HS,1078.0,26.7,13.19
17031050100,609720,LANE TECH HS,1256.0,3.6,1.52
17031050100,609726,BROOKS HS,1111.0,32.3,20.17
17031050100,609749,NORTHSIDE PREP HS,1303.0,6.6,3.05
17031050100,609751,KING HS,939.0,22.7,12.55
17031050100,609755,YOUNG HS,1297.0,12.8,5.86
17031050100,610391,LINDBLOM HS,1046.0,26.9,15.82
17031050100,610547,SOUTH SHORE INTL HS,901.0,29.4,17.46
17031050200,609678,JONES HS,1276.0,15.8,7.85
17031050200,609680,PAYTON HS,1334.0,11.2,5.23
17031050200,609693,WESTINGHOUSE HS,1005.0,13.9,6.03
17031050200,609694,HANCOCK HS,1078.0,27.0,13.32
17031050200,609720,LANE TECH HS,1256.0,2.6,1.15
17031050200,609726,BROOKS HS,1111.0,32.3,20.41
17031050200,609749,NORTHSIDE PREP HS,1303.0,5.8,2.8
17031050200,609751,KING HS,939.0,22.7,12.78
17031050200,609755,YOUNG HS,1297.0,13.1,5.99
17031050200,610391,LINDBLOM HS,1046.0,26.9,16.05
17031050200,610547,SOUTH SHORE INTL HS,901.0,29.4,17.69
17031050300,609678,JONES HS,1276.0,16.8,7.99
17031050300,609680,PAYTON HS,1334.0,12.6,5.87
17031050300,609693,WESTINGHOUSE HS,1005.0,13.8,5.68
17031050300,609694,HANCOCK HS,1078.0,27.1,13.48
17031050300,609720,LANE TECH HS,1256.0,3.6,1.29
17031050300,609726,BROOKS HS,1111.0,33.3,20.55
17031050300,609749,NORTHSIDE PREP HS,1303.0,6.2,2.55
17031050300,609751,KING HS,939.0,23.7,12.93
17031050300,609755,YOUNG HS,1297.0,14.3,6.67
17031050300,610391,LINDBLOM HS,1046.0,27.9,16.19
17031050300,610547,SOUTH SHORE INTL HS,901.0,30.4,17.84
17031050500,609678,JONES HS,1276.0,15.2,7.34
17031050500,609680,PAYTON HS,1334.0,10.6,4.81
17031050500,609693,WESTINGHOUSE HS,1005.0,13.6,5.53
17031050500,609694,HANCOCK HS,1078.0,26.4,12.91
17031050500,609720,LANE TECH HS,1256.0,2.1,0.64
17031050500,609726,BROOKS HS,1111.0,31.8,19.9
17031050500,609749,NORTHSIDE PREP HS,1303.0,6.7,3.4
17031050500,609751,KING HS,939.0,22.1,12.28
17031050500,609755,YOUNG HS,1297.0,12.6,5.58
17031050500,610391,LINDBLOM HS,1046.0,26.3,15.54
17031050500,610547,SOUTH SHORE INTL HS,901.0,28.8,17.19
17031050600,609678,JONES HS,1276.0,14.2,6.96
17031050600,609680,PAYTON HS,1334.0,9.2,4.44
17031050600,609693,WESTINGHOUSE HS,1005.0,12.9,6.38
17031050600,609694,HANCOCK HS,1078.0,25.1,12.53
17031050600,609720,LANE TECH HS,1256.0,3.0,1.44
17031050600,609726,BROOKS HS,1111.0,30.7,19.52
17031050600,609749,NORTHSIDE PREP HS,1303.0,6.7,3.68
17031050600,609751,KING HS,939.0,21.1,11.9
17031050600,609755,YOUNG HS,1297.0,11.2,5.2
17031050600,610391,LINDBLOM HS,1046.0,25.3,15.16
17031050600,610547,SOUTH SHORE INTL HS,901.0,27.8,16.81
17031050700,609678,JONES HS,1276.0,14.0,6.72
17031050700,609680,PAYTON HS,1334.0,9.0,4.2
17031050700,609693,WESTINGHOUSE HS,1005.0,12.7,6.14
17031050700,609694,HANCOCK HS,1078.0,24.9,12.3
17031050700,609720,LANE TECH HS,1256.0,2.6,0.89
17031050700,609726,BROOKS HS,1111.0,30.5,19.28
17031050700,609749,NORTHSIDE PREP HS,1303.0,8.2,4.06
17031050700,609751,KING HS,939.0,20.9,11.66
17031050700,609755,YOUNG HS,1297.0,11.0,4.97
17031050700,610391,LINDBLOM HS,1046.0,25.0,14.92
17031050700,610547,SOUTH SHORE INTL HS,901.0,27.6,16.57
17031050800,609678,JONES HS,1276.0,14.2,6.56
17031050800,609680,PAYTON HS,1334.0,10.1,4.59
17031050800,609693,WESTINGHOUSE HS,1005.0,12.8,5.46
17031050800,609694,HANCOCK HS,1078.0,25.6,14.24
17031050800,609720,LANE TECH HS,1256.0,2.6,0.89
17031050800,609726,BROOKS HS,1111.0,30.7,19.12
17031050800,609749,NORTHSIDE PREP HS,1303.0,8.5,4.15
17031050800,609751,KING HS,939.0,21.1,11.5
17031050800,609755,YOUNG HS,1297.0,11.7,5.24
17031050800,610391,LINDBLOM HS,1046.0,25.3,14.76
17031050800,610547,SOUTH SHORE INTL HS,901.0,27.8,16.41
17031050900,609678,JONES HS,1276.0,13.9,6.85
17031050900,609680,PAYTON HS,1334.0,9.8,4.51
17031050900,609693,WESTINGHOUSE HS,1005.0,12.3,5.02
17031050900,609694,HANCOCK HS,1078.0,25.2,14.52
17031050900,609720,LANE TECH HS,1256.0,1.3,0.39
17031050900,609726,BROOKS HS,1111.0,30.4,19.4
17031050900,609749,NORTHSIDE PREP HS,1303.0,7.3,3.65
17031050900,609751,KING HS,939.0,20.8,11.78
17031050900,609755,YOUNG HS,1297.0,11.4,5.52
17031050900,610391,LINDBLOM HS,1046.0,25.0,15.04
17031050900,610547,SOUTH SHORE INTL HS,901.0,27.5,16.69
17031051000,609678,JONES HS,1276.0,13.6,6.49
17031051000,609680,PAYTON HS,1334.0,9.5,4.15
17031051000,609693,WESTINGHOUSE HS,1005.0,12.2,5.38
17031051000,609694,HANCOCK HS,1078.0,24.9,14.16
17031051000,609720,LANE TECH HS,1256.0,1.9,0.64
17031051000,609726,BROOKS HS,1111.0,30.1,19.04
17031051000,609749,NORTHSIDE PREP HS,1303.0,7.8,3.9
17031051000,609751,KING HS,939.0,20.5,11.42
17031051000,609755,YOUNG HS,1297.0,11.0,5.16
17031051000,610391,LINDBLOM HS,1046.0,24.6,14.69
17031051000,610547,SOUTH SHORE INTL HS,901.0,27.2,16.33
17031051100,609678,JONES HS,1276.0,13.2,6.31
17031051100,609680,PAYTON HS,1334.0,9.2,3.97
17031051100,609693,WESTINGHOUSE HS,1005.0,11.9,5.2
17031051100,609694,HANCOCK HS,1078.0,24.6,13.98
17031051100,609720,LANE TECH HS,1256.0,3.0,1.14
17031051100,609726,BROOKS HS,1111.0,29.8,18.87
17031051100,609749,NORTHSIDE PREP HS,1303.0,9.0,4.4
17031051100,609751,KING HS,939.0,20.2,11.24
17031051100,609755,YOUNG HS,1297.0,10.7,4.99
17031051100,610391,LINDBLOM HS,1046.0,24.3,14.51
17031051100,610547,SOUTH SHORE INTL HS,901.0,26.8,16.15
17031051200,609678,JONES HS,1276.0,13.9,6.57
17031051200,609680,PAYTON HS,1334.0,8.9,4.05
17031051200,609693,WESTINGHOUSE HS,1005.0,12.6,5.98
17031051200,609694,HANCOCK HS,1078.0,24.8,12.14
17031051200,609720,LANE TECH HS,1256.0,4.1,1.6
17031051200,609726,BROOKS HS,1111.0,30.4,19.12
17031051200,609749,NORTHSIDE PREP HS,1303.0,9.2,4.62
17031051200,609751,KING HS,939.0,20.8,11.5
17031051200,609755,YOUNG HS,1297.0,10.9,4.81
17031051200,610391,LINDBLOM HS,1046.0,25.0,14.76
17031051200,610547,SOUTH SHORE INTL HS,901.0,27.5,16.41
17031051300,609678,JONES HS,1276.0,12.4,6.01
17031051300,609680,PAYTON HS,1334.0,8.3,3.67
17031051300,609693,WESTINGHOUSE HS,1005.0,11.0,4.9
17031051300,609694,HANCOCK HS,1078.0,23.7,13.68
17031051300,609720,LANE TECH HS,1256.0,4.1,1.52
17031051300,609726,BROOKS HS,1111.0,28.9,18.56
17031051300,609749,NORTHSIDE PREP HS,1303.0,9.9,4.73
17031051300,609751,KING HS,939.0,19.3,10.94
17031051300,609755,YOUNG HS,1297.0,9.9,4.68
17031051300,610391,LINDBLOM HS,1046.0,23.4,14.21
17031051300,610547,SOUTH SHORE INTL HS,901.0,26.0,15.85
17031051400,609678,JONES HS,1276.0,11.7,5.9
17031051400,609680,PAYTON HS,1334.0,7.6,3.56
17031051400,609693,WESTINGHOUSE HS,1005.0,10.3,4.8
17031051400,609694,HANCOCK HS,1078.0,23.0,13.58
17031051400,609720,LANE TECH HS,1256.0,3.1,1.26
17031051400,609726,BROOKS HS,1111.0,28.2,18.46
17031051400,609749,NORTHSIDE PREP HS,1303.0,9.1,4.52
17031051400,609751,KING HS,939.0,18.6,10.84
17031051400,609755,YOUNG HS,1297.0,9.1,4.58
17031051400,610391,LINDBLOM HS,1046.0,22.7,14.1
17031051400,610547,SOUTH SHORE INTL HS,901.0,25.3,15.75
17031060100,609678,JONES HS,1276.0,15.7,6.72
17031060100,609680,PAYTON HS,1334.0,10.7,4.64
17031060100,609693,WESTINGHOUSE HS,1005.0,14.7,6.96
17031060100,609694,HANCOCK HS,1078.0,26.8,13.12
17031060100,609720,LANE TECH HS,1256.0,4.7,2.07
17031060100,609726,BROOKS HS,1111.0,32.5,20.1
17031060100,609749,NORTHSIDE PREP HS,1303.0,7.9,3.58
17031060100,609751,KING HS,939.0,22.9,12.48
17031060100,609755,YOUNG HS,1297.0,13.0,5.79
17031060100,610391,LINDBLOM HS,1046.0,27.0,15.74
17031060100,610547,SOUTH SHORE INTL HS,901.0,29.5,17.39
17031060200,609678,JONES HS,1276.0,15.4,7.5
17031060200,609680,PAYTON HS,1334.0,10.4,4.98
17031060200,609693,WESTINGHOUSE HS,1005.0,14.1,6.91
17031060200,609694,HANCOCK HS,1078.0,26.3,13.07
17031060200,609720,LANE TECH HS,1256.0,4.2,2.02
17031060200,609726,BROOKS HS,1111.0,31.9,20.05
17031060200,609749,NORTHSIDE PREP HS,1303.0,7.4,3.3
17031060200,609751,KING HS,939.0,22.3,12.43
17031060200,609755,YOUNG HS,1297.0,12.4,5.74
17031060200,610391,LINDBLOM HS,1046.0,26.5,15.69
17031060200,610547,SOUTH SHORE INTL HS,901.0,29.0,17.34
17031060300,609678,JONES HS,1276.0,14.4,6.99
17031060300,609680,PAYTON HS,1334.0,9.4,4.47
17031060300,609693,WESTINGHOUSE HS,1005.0,13.1,6.41
17031060300,609694,HANCOCK HS,1078.0,25.3,12.56
17031060300,609720,LANE TECH HS,1256.0,3.8,1.27
17031060300,609726,BROOKS HS,1111.0,30.9,19.55
17031060300,609749,NORTHSIDE PREP HS,1303.0,7.6,3.93
17031060300,609751,KING HS,939.0,21.3,11.92
17031060300,609755,YOUNG HS,1297.0,11.4,5.23
17031060300,610391,LINDBLOM HS,1046.0,25.5,15.19
17031060300,610547,SOUTH SHORE INTL HS,901.0,28.0,16.83
17031060400,609678,JONES HS,1276.0,15.0,6.43
17031060400,609680,PAYTON HS,1334.0,10.0,4.36
17031060400,609693,WESTINGHOUSE HS,1005.0,14.0,6.54
17031060400,609694,HANCOCK HS,1078.0,26.2,12.7
17031060400,609720,LANE TECH HS,1256.0,4.9,1.64
17031060400,609726,BROOKS HS,1111.0,31.8,19.68
17031060400,609749,NORTHSIDE PREP HS,1303.0,8.6,4.52
17031060400,609751,KING HS,939.0,22.2,12.06
17031060400,609755,YOUNG HS,1297.0,12.3,5.37
17031060400,610391,LINDBLOM HS,1046.0,26.4,15.32
17031060400,610547,SOUTH SHORE INTL HS,901.0,28.9,16.97
17031060500,609678,JONES HS,1276.0,13.7,6.1
17031060500,609680,PAYTON HS,1334.0,8.7,4.03
17031060500,609693,WESTINGHOUSE HS,1005.0,14.2,7.04
17031060500,609694,HANCOCK HS,1078.0,26.3,13.19
17031060500,609720,LANE TECH HS,1256.0,4.1,2.15
17031060500,609726,BROOKS HS,1111.0,32.0,20.18
17031060500,609749,NORTHSIDE PREP HS,1303.0,7.8,4.39
17031060500,609751,KING HS,939.0,22.4,12.55
17031060500,609755,YOUNG HS,1297.0,12.5,5.86
17031060500,610391,LINDBLOM HS,1046.0,26.5,15.82
17031060500,610547,SOUTH SHORE INTL HS,901.0,29.0,17.47
17031060800,609678,JONES HS,1276.0,13.4,6.78
17031060800,609680,PAYTON HS,1334.0,9.3,4.47
17031060800,609693,WESTINGHOUSE HS,1005.0,15.5,7.91
17031060800,609694,HANCOCK HS,1078.0,27.8,14.07
17031060800,609720,LANE TECH HS,1256.0,5.6,2.98
17031060800,609726,BROOKS HS,1111.0,33.1,20.71
17031060800,609749,NORTHSIDE PREP HS,1303.0,9.3,5.22
17031060800,609751,KING HS,939.0,21.5,11.04
17031060800,609755,YOUNG HS,1297.0,13.9,6.74
17031060800,610391,LINDBLOM HS,1046.0,27.6,16.36
17031060800,610547,SOUTH SHORE INTL HS,901.0,28.9,14.83
17031060900,609678,JONES HS,1276.0,14.3,7.0
17031060900,609680,PAYTON HS,1334.0,10.1,4.69
17031060900,609693,WESTINGHOUSE HS,1005.0,16.4,8.13
17031060900,609694,HANCOCK HS,1078.0,28.7,14.29
17031060900,609720,LANE TECH HS,1256.0,6.4,3.2
17031060900,609726,BROOKS HS,1111.0,33.9,20.93
17031060900,609749,NORTHSIDE PREP HS,1303.0,10.1,5.44
17031060900,609751,KING HS,939.0,22.4,11.26
17031060900,609755,YOUNG HS,1297.0,14.8,6.96
17031060900,610391,LINDBLOM HS,1046.0,28.5,16.58
17031060900,610547,SOUTH SHORE INTL HS,901.0,29.8,15.05
17031061000,609678,JONES HS,1276.0,13.3,5.83
17031061000,609680,PAYTON HS,1334.0,8.3,3.76
17031061000,609693,WESTINGHOUSE HS,1005.0,14.4,7.29
